             angle (deg)             energy (J/mol)
           0.0000000000            8.9450780393
          10.0000000000          677.3238278782
          20.0000000000         1874.5517634031
          30.0000000000         3424.2110466937
          40.0000000000         5162.6752759741
          50.0000000000         6936.5154902323
          60.0000000000         8589.5118226688
          70.0000000000        10004.4068238002
          80.0000000000        11098.5182522229
          90.0000000000        11820.0554978670
         100.0000000000        12165.1459482048
         110.0000000000        12163.3579827559
         120.0000000000        11885.6562372525
         130.0000000000        11432.6866232910
         140.0000000000        10937.7142624966
         150.0000000000        10549.9620648163
         160.0000000000        10426.9495199135
         170.0000000000        10705.5255568768
         180.0000000000        11484.6898989883
         190.0000000000        12820.0742624343
         200.0000000000        14721.5373992430
         210.0000000000        17143.3641060905
         220.0000000000        19990.2749930497
         230.0000000000        23103.0334936505
         240.0000000000        26213.0956059067
         250.0000000000        28922.3856667738
         260.0000000000        30730.9953756882
         270.0000000000        31023.2528923422
         280.0000000000        29144.0356157804
         290.0000000000        24738.4232239791
         300.0000000000        18801.4434062256
         310.0000000000        12733.9578669691
         320.0000000000         7415.6009514964
         330.0000000000         3465.8120919683
         340.0000000000         1075.9718499581
         350.0000000000           39.4822669095
         360.0000000000            0.0000000000
