             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          494.8358348278
          20.0000000000         1982.6120865414
          30.0000000000         4572.9722548153
          40.0000000000         8035.4315835509
          50.0000000000        11645.8457057807
          60.0000000000        10450.1536877720
          70.0000000000        11026.9602536788
          80.0000000000        10959.7159513019
          90.0000000000        10206.2552528970
         100.0000000000         8879.3381264953
         110.0000000000         7554.1695830133
         120.0000000000         6300.8242135923
         130.0000000000         5259.2359097886
         140.0000000000         2588.3674139125
         150.0000000000          802.6126811880
         160.0000000000           24.2491167208
         170.0000000000          501.9483139449
         180.0000000000         2072.8741461689
         190.0000000000         4376.6137459195
         200.0000000000         6807.6953397966
         210.0000000000         8092.5073249838
         220.0000000000         8482.7563728909
         230.0000000000         8655.5378930853
         240.0000000000         8919.7288163003
         250.0000000000         9503.7082478540
         260.0000000000        10373.2816773734
         270.0000000000        11071.8326717305
         280.0000000000         6619.0610514329
         290.0000000000         5508.1726788890
         300.0000000000         4753.2548281007
         310.0000000000         4322.2947793607
         320.0000000000         3726.2380485040
         330.0000000000         2460.0172278316
         340.0000000000         1280.6426914030
         350.0000000000          387.4423886154
         360.0000000000           29.9201964363
