             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          106.5112782616
          20.0000000000          595.4371128762
          30.0000000000         1327.1744254278
          40.0000000000         2167.0797065928
          50.0000000000         3006.2997323780
          60.0000000000         3714.3314066779
          70.0000000000         3842.9835251834
          80.0000000000         3175.4528117104
          90.0000000000         2107.2471903603
         100.0000000000         1096.3719838479
         110.0000000000          377.9905891641
         120.0000000000           80.3402956720
         130.0000000000          170.9489212722
         140.0000000000          625.3363053119
         150.0000000000         1295.3953751245
         160.0000000000         2089.7692378028
         170.0000000000         2908.6810221170
         180.0000000000         3618.6529408141
         190.0000000000         3865.2241344863
         200.0000000000         3221.8900276952
         210.0000000000         2112.5874570850
         220.0000000000         1020.4530299674
         230.0000000000          286.1296000931
         240.0000000000            0.0367570570
         250.0000000000          158.1023505123
         260.0000000000          672.1909757621
         270.0000000000         1405.9525487134
         280.0000000000         2219.2615163326
         290.0000000000         3005.9715448592
         300.0000000000         3656.4522622778
         310.0000000000         3837.5828720036
         320.0000000000         3266.5996648355
         330.0000000000         2229.7188822662
         340.0000000000         1168.8725369471
         350.0000000000          392.4098343480
         360.0000000000           47.5504279422
