             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          683.7615536531
          20.0000000000         2541.3473370042
          30.0000000000         5206.5342511272
          40.0000000000         7976.8278012418
          50.0000000000        10001.6658019825
          60.0000000000        10595.1600449146
          70.0000000000         9672.3677332841
          80.0000000000         7483.5305094024
          90.0000000000         4786.5015328996
         100.0000000000         2304.2121897269
         110.0000000000          586.2504888672
         120.0000000000           33.7534262109
         130.0000000000          794.6075322317
         140.0000000000         2764.3467929937
         150.0000000000         5520.1187032442
         160.0000000000         8270.7393829247
         170.0000000000        10164.0713466989
         180.0000000000        10639.7672875240
         190.0000000000         9620.7635335237
         200.0000000000         7459.1606196968
         210.0000000000         4749.6421403698
         220.0000000000         2235.6315080261
         230.0000000000          530.7789279711
         240.0000000000           32.5850787426
         250.0000000000          860.4498175869
         260.0000000000         2855.3676219659
         270.0000000000         5557.6712277194
         280.0000000000         8261.6814083915
         290.0000000000        10159.0802715682
         300.0000000000        10634.8996107756
         310.0000000000         9558.4105374425
         320.0000000000         7322.6845115256
         330.0000000000         4688.0400372169
         340.0000000000         2242.0692336518
         350.0000000000          584.2288540142
         360.0000000000           15.6164732184
