             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000           66.3332538600
          20.0000000000         4653.4044429806
          30.0000000000        12275.0178661900
          40.0000000000        20754.3742167535
          50.0000000000        27996.1723285914
          60.0000000000        32537.6674656028
          70.0000000000        33820.2687799316
          80.0000000000        32297.5497505382
          90.0000000000        29327.1747328496
         100.0000000000        26250.8030348770
         110.0000000000        24014.5466579263
         120.0000000000        23089.3467628664
         130.0000000000        23543.0935249249
         140.0000000000        25346.1056680886
         150.0000000000        28356.3935347363
         160.0000000000        31869.5670186414
         170.0000000000        34695.8020942309
         180.0000000000        35799.5884896953
         190.0000000000        34901.0951791284
         200.0000000000        32601.2728251548
         210.0000000000        29871.5432479435
         220.0000000000        27687.7469837591
         230.0000000000        26757.1989454836
         240.0000000000        27519.2607813526
         250.0000000000        30118.3218561496
         260.0000000000        33821.5158924582
         270.0000000000        12971.3424366322
         280.0000000000        17207.9776576715
         290.0000000000        20926.9325695068
         300.0000000000        23274.9643518577
         310.0000000000        23953.3252522564
         320.0000000000        22771.4223595627
         330.0000000000        19298.4505293827
         340.0000000000        12283.5533662549
         350.0000000000         4638.0426432416
         360.0000000000           66.0917078904
