             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1137.3796660867
          20.0000000000         3634.0672504428
          30.0000000000         6400.6142121827
          40.0000000000         8804.4536195886
          50.0000000000        10599.5157492322
          60.0000000000        11639.3213386059
          70.0000000000        11882.2299600550
          80.0000000000        11421.4941174108
          90.0000000000         4845.6356660188
         100.0000000000         2559.4265288644
         110.0000000000         2767.4816396549
         120.0000000000         7049.4907492136
         130.0000000000        15565.4386913179
         140.0000000000        27298.1490597962
         150.0000000000        40104.7807630373
         160.0000000000        23971.6985002743
         170.0000000000        27236.1032472331
         180.0000000000        12903.0715639216
         190.0000000000        14757.3255878166
         200.0000000000        16721.4252749759
         210.0000000000        18295.9244125510
         220.0000000000        19383.7950278443
         230.0000000000        20551.5543528340
         240.0000000000        22340.4465578410
         250.0000000000        24898.6443527819
         260.0000000000        28053.0196516391
         270.0000000000        31276.2828157152
         280.0000000000        33303.6045393222
         290.0000000000        31879.6646911673
         300.0000000000        31550.9521088645
         310.0000000000        30826.3351520702
         320.0000000000        29631.1472300014
         330.0000000000        28090.7297060815
         340.0000000000        26523.4139361163
         350.0000000000        25311.2784125986
         360.0000000000        24600.4033219500
