             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         2763.2099514890
          20.0000000000         8142.2106628015
          30.0000000000        14239.9393349196
          40.0000000000        19594.3863715399
          50.0000000000        23269.1226148144
          60.0000000000        24923.3555575906
          70.0000000000        24776.5769879809
          80.0000000000        23497.2811779395
          90.0000000000        22021.6216080581
         100.0000000000        21104.7786790205
         110.0000000000        20998.9500307413
         120.0000000000        21425.6856502608
         130.0000000000        22146.0230423236
         140.0000000000        23083.8200857576
         150.0000000000        23955.6908276846
         160.0000000000        24218.2644430023
         170.0000000000        23672.8719830469
         180.0000000000        22375.0874030214
         190.0000000000        20641.9135559736
         200.0000000000        19193.6353240767
         210.0000000000        18669.7562098938
         220.0000000000        19449.8499788269
         230.0000000000        21677.7808955696
         240.0000000000        24996.8590515508
         250.0000000000        29184.3580427141
         260.0000000000         7604.1485983855
         270.0000000000        13998.9079458660
         280.0000000000        20434.4071746709
         290.0000000000        25297.0429523267
         300.0000000000        27189.2459513109
         310.0000000000        25284.1412460559
         320.0000000000        20215.0965460731
         330.0000000000        13178.6046466424
         340.0000000000         6104.4236966953
         350.0000000000         1213.9418675697
