             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          790.4382383728
          20.0000000000         3156.6437307732
          30.0000000000         7055.9862358223
          40.0000000000        12413.1401628247
          50.0000000000        19088.2372578472
          60.0000000000        26874.2883628129
          70.0000000000        35351.2765124761
          80.0000000000        40933.4725342469
          90.0000000000        42575.3472492960
         100.0000000000        40136.5886938321
         110.0000000000        35727.8335786549
         120.0000000000        30470.0731997781
         130.0000000000        24849.9334540115
         140.0000000000        19249.0044906657
         150.0000000000        14095.1771490695
         160.0000000000         9817.9490749340
         170.0000000000         6757.3330015439
         180.0000000000         5124.0699261459
         190.0000000000         4993.3515391648
         200.0000000000         6341.3461784944
         210.0000000000         9083.9197009936
         220.0000000000        13047.8941360776
         230.0000000000        18019.3253769674
         240.0000000000        23675.7311523027
         250.0000000000        29499.2946271369
         260.0000000000        34081.9287214096
         270.0000000000        35162.6606025663
         280.0000000000        32371.4313166585
         290.0000000000        27342.0684215536
         300.0000000000        21556.3646545635
         310.0000000000        15829.7845191027
         320.0000000000        10613.9691259265
         330.0000000000         6213.2034067983
         340.0000000000         2854.2859159720
         350.0000000000          743.6229504518
         360.0000000000           27.0584016338
