             angle (deg)             energy (J/mol)
           0.0000000000           97.9206427604
          10.0000000000          819.7887013207
          20.0000000000         3090.7358077202
          30.0000000000         5988.2663319582
          40.0000000000         9201.1246401396
          50.0000000000        11509.1464301684
          60.0000000000        12475.4485254326
          70.0000000000        11556.1822601331
          80.0000000000         9291.8750426506
          90.0000000000         6286.1214143629
         100.0000000000         3435.5584570690
         110.0000000000          824.4883460643
         120.0000000000            0.0000000000
         130.0000000000          799.6563683454
         140.0000000000         2888.4331671756
         150.0000000000         5941.2803864110
         160.0000000000         9061.1224856374
         170.0000000000        11575.0806080916
         180.0000000000        12437.9537619404
         190.0000000000        11502.6771984298
         200.0000000000         8722.3332348840
         210.0000000000         5842.8057632186
         220.0000000000         3476.8706974286
         230.0000000000          820.1116376714
         240.0000000000          197.0936488423
         250.0000000000          992.8380224295
         260.0000000000         3201.7813242672
         270.0000000000         6260.8719822533
         280.0000000000         9434.4816930785
         290.0000000000        11763.1031548909
         300.0000000000        12600.9868012029
         310.0000000000        11443.1387381312
         320.0000000000         8849.8012530886
         330.0000000000         5987.8908854194
         340.0000000000         3434.1853206881
         350.0000000000          892.6279438271
         360.0000000000          155.0331411758
