             angle (deg)             energy (J/mol)
           0.0000000000          136.1006617816
          10.0000000000          181.8106143108
          20.0000000000          293.5282587279
          30.0000000000          540.5667913575
          40.0000000000          883.9611688144
          50.0000000000         1382.0289940393
          60.0000000000         1792.1793308405
          70.0000000000         2115.7800649531
          80.0000000000         2502.7813695558
          90.0000000000         2868.0986709090
         100.0000000000         3305.9322782686
         110.0000000000         3602.8106747571
         120.0000000000         3775.5843184606
         130.0000000000         3938.8510271273
         140.0000000000         4058.8626256396
         150.0000000000         4170.8428201015
         160.0000000000         4178.1653392247
         170.0000000000         4190.4868100441
         180.0000000000         4121.4230362547
         190.0000000000         4122.2710726952
         200.0000000000         4175.5293373354
         210.0000000000         4170.9005810845
         220.0000000000         4182.4133979926
         230.0000000000         4131.6519837284
         240.0000000000         3965.9960700863
         250.0000000000         3873.5338415633
         260.0000000000         3710.2303759889
         270.0000000000         3469.2436204085
         280.0000000000         3150.5578221390
         290.0000000000         2723.5097681572
         300.0000000000         2301.1534825026
         310.0000000000         1867.1137223139
         320.0000000000         1377.7179231950
         330.0000000000          858.7773742533
         340.0000000000          443.9168906710
         350.0000000000          131.1831004665
         360.0000000000            0.0000000000
